1	0	0	34	3	0	29	17	25	1	0	0	15	1	0	0	13	17	0	0	0	1	17	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1	20	198	0	0	53	109	127	85	22	28	85	243	19	4	228	142	128	50	63	239	100	204
4	0	0	35	0	0	9	0	3	0	0	58	42	36	2	12	4	60	7	9	4	25	33	21
0	0	27	0	0	0	0	0	30	0	0	0	0	10	0	0	0	0	17	0	0	46	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	81	253	53	54	82	215	289	341	45	238	466	454	282	16	261	344	213	223	199	434	231	297
2	0	0	96	10	19	14	301	46	70	3	184	27	211	87	42	105	109	99	34	28	110	146	74
1	1	26	192	5	0	0	181	97	42	0	135	51	14	108	16	0	78	98	103	128	55	90	10
1	0	0	22	2	0	35	132	0	77	0	9	176	101	66	69	326	135	109	9	171	315	99	74
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	22	17	15	101	27	0	0	0	88	0	79	0	48	0	0	23	51	31	0	42
3	0	3	15	3	0	20	1	0	0	9	62	21	31	0	5	48	37	6	25	0	51	8	16
59	39	103	915	98	140	286	1075	582	739	97	823	743	1010	271	284	646	960	686	366	463	1255	892	1149
7	0	0	44	1	1	17	5	7	92	0	5	63	244	78	235	103	37	51	49	19	169	229	54
6	1	2	313	11	60	132	554	212	104	58	454	71	129	141	38	564	67	40	45	149	142	111	324
0	0	0	39	0	0	21	0	17	36	12	0	0	59	0	2	26	4	0	3	0	49	0	25
2	0	0	0	0	0	25	6	0	0	0	0	0	38	0	0	0	4	0	0	40	30	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	30	0	22	0
0	0	2	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	3	0	2	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	25	56	0	0	0	0	0
2	0	0	35	0	0	0	163	62	33	0	79	0	97	0	35	16	0	35	28	20	62	51	20
0	0	0	25	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27
77	110	296	1175	89	34	546	1787	734	272	89	1918	1109	1525	937	841	1686	1174	1001	641	614	1421	1571	684
11	51	27	223	11	0	62	278	19	68	0	92	151	258	35	0	182	244	27	37	0	271	272	62
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
