95	0	1	0	0	36	0	0	33
0	0	0	0	0	0	0	0	31
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	17	3	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	90	0	98	52	36
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
25	0	0	10	0	0	0	2	0
165	1133	786	274	277	91	1623	536	0
0	0	0	0	0	0	0	0	0
0	0	287	0	1	0	0	0	229
0	0	21	0	0	0	0	0	0
0	0	15	0	0	0	0	0	36
1	73	0	0	0	4	0	2	0
0	61	0	0	0	17	94	51	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	23	123	16	5	39	54	7	0
0	0	0	0	0	0	0	0	0
0	43	0	0	0	19	0	0	0
31	0	0	28	0	22	0	0	1
0	0	0	329	0	0	28	0	24
0	0	0	0	0	0	0	0	0
0	0	0	47	0	15	0	6	0
0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0
0	324	6	137	0	27	0	102	21
0	0	0	0	0	0	1	0	0
4	0	0	0	15	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	65	0	28	38	138	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	7	8	5	9	0
126	0	27	189	235	137	59	201	103
103	0	45	53	0	38	0	61	62
0	54	14	0	0	3	0	26	19
63	1171	450	213	461	561	381	151	256
87	0	4	0	0	0	0	0	0
0	0	8	0	0	0	24	0	0
0	0	0	0	0	0	0	0	0
400	236	151	153	275	320	43	203	151
502	6	205	380	346	398	7	31	500
31	53	15	0	22	3	21	3	63
305	451	105	282	374	608	22	52	85
273	206	89	101	154	394	369	93	2
0	253	136	0	69	96	22	1	2
0	0	0	24	82	0	0	0	1
13	216	7	9	25	2	0	0	0
0	0	0	0	0	0	0	1	0
0	0	39	0	6	30	0	0	7
0	0	40	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	12	0	10	21	17	0	0	20
0	0	0	0	0	0	0	0	0
0	18	48	44	22	62	69	87	162
8	0	2	0	2	0	0	0	43
0	0	0	0	0	0	131	0	91
0	0	0	0	0	0	0	0	0
5	130	36	17	2	30	219	329	41
0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	29
9	80	102	1	28	38	52	29	31
0	0	0	0	0	0	0	0	22
96	460	303	164	7	90	419	391	1081
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
155	180	220	15	359	296	119	144	397
7	0	0	0	27	0	0	0	2
0	0	0	0	0	0	0	0	0
0	7	0	0	43	41	37	31	0
241	0	0	170	365	421	0	2	326
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1
19	0	63	0	0	220	0	0	0
1857	3661	2702	524	1485	2128	3455	1807	1120
968	341	147	298	513	773	678	231	825
0	0	0	0	0	0	0	0	0
3	112	185	101	0	38	100	227	42
1750	4934	405	395	2159	1484	171	509	216
0	4	0	0	0	0	0	0	0
0	33	0	1	0	1	0	0	0
1402	192	16	662	377	887	586	1	591
73	470	272	2	59	25	318	172	902
17	3	79	156	113	44	0	9	126
0	0	0	0	14	0	0	0	0
0	2	59	0	0	57	0	0	6
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	9	0	0	46	0	104	93
0	0	0	0	0	0	0	0	0
728	252	819	99	506	713	730	125	309
0	0	0	0	19	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0
828	736	380	492	344	1307	232	88	38
90	4	258	0	385	47	225	437	447
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	212	107	0	0	0	40	0	0
0	60	0	0	0	0	0	0	0
83	0	1	10	38	164	0	0	5
99	0	0	0	1	4	0	0	0
1624	3219	2225	1046	2044	1649	1487	1509	901
2734	954	539	634	1133	1363	1354	601	449
250	1423	1672	11	36	551	1392	1288	163
0	0	0	0	0	33	0	0	0
430	0	66	463	202	495	69	151	272
0	0	0	0	0	0	0	0	0
1039	200	418	592	371	348	194	597	392
1191	566	621	374	1197	894	326	432	465
312	1031	315	343	792	788	802	792	851
193	690	189	0	32	41	114	124	115
0	1	0	0	11	107	186	0	38
29	0	1	0	0	78	239	18	2
0	23	0	0	0	0	0	0	30
38	47	51	146	98	233	343	94	591
0	0	0	0	14	55	0	1	0
0	0	0	0	134	0	0	0	11
104	16	0	0	0	31	119	16	100
65	12	11	0	87	3	14	0	0
238	59	166	14	318	216	165	28	79
0	0	0	0	0	0	0	0	0
34	328	174	16	18	86	214	40	79
0	0	0	0	0	0	0	0	0
2121	2	1	1299	1086	647	0	0	3192
0	0	0	0	0	0	0	0	0
145	0	0	60	71	18	0	0	9
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	160	0	0	165	0	0	127	0
0	9	3	3	12	3	2	1	0
0	0	0	1	12	2	0	0	4
11	0	8	60	26	12	17	41	43
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	11	0	0	0
0	0	0	0	0	0	0	0	0
0	24	23	0	4	16	45	82	44
3	14	0	30	1	12	12	0	23
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
60	0	0	5	61	106	0	0	7
0	0	0	0	0	0	0	0	0
259	9	20	0	105	63	30	0	0
75	0	0	140	503	229	1	0	394
18	54	5	0	19	1	0	0	3
106	194	107	101	352	125	162	9	239
773	0	133	18	739	308	74	91	115
2629	511	160	5289	3298	2672	60	7	160
0	0	0	0	0	0	0	0	0
0	56	0	0	3	32	0	38	56
302	89	219	498	86	383	304	280	139
77	452	481	195	481	431	459	874	58
162	225	399	27	94	279	213	41	61
0	3	0	0	0	17	19	0	37
481	0	33	30	28	630	29	0	354
3	356	207	0	99	110	43	85	239
0	8	2	0	0	0	0	0	23
1	0	0	0	0	17	0	0	90
0	0	0	0	0	0	0	0	0
122	0	0	0	96	175	15	4	75
28	691	487	126	340	308	165	70	54
0	252	76	0	0	14	0	0	175
0	0	0	0	1	5	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	1
0	0	0	0	0	0	0	0	0
0	74	0	0	0	0	9	56	0
0	21	348	0	0	92	255	10	40
0	0	61	0	0	5	0	0	110
0	0	0	0	0	0	0	0	0
55	0	31	0	9	77	7	58	44
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
101	622	330	194	245	261	610	401	310
122	162	132	36	50	117	125	92	133
710	267	717	136	1036	668	523	627	712
19	22	26	2	26	174	76	0	0
0	3	104	36	8	113	142	22	161
0	0	0	0	0	18	0	0	0
70	286	191	8	7	37	88	185	0
0	230	112	0	71	48	149	87	3
0	0	0	0	0	0	0	0	0
14	809	771	60	173	129	433	113	35
79	0	4	0	0	1	6	0	7
3015	4669	3169	2090	3994	3791	1951	1817	2028
0	0	0	0	2	0	0	0	62
0	0	0	0	0	0	0	0	0
0	0	0	0	21	0	0	0	0
0	0	0	0	0	0	0	0	61
26	22	95	24	86	47	41	53	57
0	0	0	0	0	0	0	0	0
646	998	676	7	684	457	837	188	332
683	1145	363	23	336	485	344	46	485
0	0	0	0	0	42	0	0	0
0	31	0	0	0	0	0	0	0
0	0	0	0	62	0	0	0	55
53	0	0	0	0	74	397	0	189
0	160	2	0	0	0	62	0	17
0	0	0	0	0	0	0	0	0
406	262	29	1	348	334	0	0	161
143	234	207	34	327	190	394	225	366
841	782	181	198	886	760	1095	546	232
0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0
0	0	0	0	0	77	0	0	23
0	0	19	0	0	0	0	20	0
132	431	362	0	0	25	447	216	410
65	99	0	0	0	0	5	65	87
732	1168	880	160	306	719	1012	626	211
0	75	256	0	0	0	1	0	10
2053	3012	1655	462	1697	1738	1263	1175	99
17	164	0	33	74	2	163	9	229
3470	896	625	1487	2856	2499	980	863	660
73	0	15	0	0	13	7	34	263
0	6	41	0	0	2	0	19	10
0	0	0	0	0	5	0	0	33
201	917	493	1	51	262	185	525	134
22	1	71	167	80	97	7	100	503
42	85	140	166	150	225	180	26	17
1620	1084	921	0	755	1694	1969	191	156
591	99	269	355	394	715	201	606	619
10	0	3	55	23	47	135	40	80
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	8	0	0	5	3	0	0
0	0	0	0	0	0	0	0	0
0	0	0	6	0	20	0	0	5
0	0	0	0	0	0	0	0	0
46	0	0	2	0	162	0	0	216
0	0	0	0	0	68	0	0	23
142	35	1	0	6	6	0	0	0
214	824	760	456	817	475	1260	1136	286
73	121	104	0	89	99	139	55	73
270	4	37	168	120	215	75	14	7
2543	969	691	678	2105	1889	385	909	408
794	2366	2722	652	1753	1906	2381	464	870
2285	3508	2087	1552	4031	2530	4118	3267	2046
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
963	1058	511	301	720	322	457	407	219
0	0	0	11	0	1	0	17	5
0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0
0	0	7	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2	0	0	0	0	41	0	44	72
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
75	106	108	0	0	0	74	0	0
0	25	95	0	0	41	15	0	0
226	43	44	0	125	254	0	62	52
3	0	1	0	3	15	0	4	5
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	8	6	8	55	12	2	0
352	384	345	261	934	512	142	87	656
0	0	31	13	12	9	17	5	28
1	403	124	30	97	30	66	398	17
152	745	393	0	133	451	382	423	56
486	1919	643	142	92	516	186	342	1000
506	1629	491	238	587	653	455	459	688
2	0	0	0	0	0	0	0	0
0	103	0	0	0	0	0	0	2
0	1	44	0	0	1	0	0	0
38	9	0	1	70	17	1	0	28
166	0	6	20	0	1	0	0	0
0	0	0	0	0	0	0	0	0
105	0	0	0	230	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	113	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	9	0	14	17	0	0	7
0	0	45	1	1	0	0	1	1
0	0	0	0	0	0	0	0	0
0	412	257	81	51	117	0	0	112
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
0	75	41	0	0	43	0	0	0
87	0	12	216	1	202	5	114	58
0	10	19	0	0	49	3	76	165
11	0	0	0	0	0	0	0	38
2259	4352	2151	514	469	1637	2535	1195	1453
10290	25490	14800	4602	13183	14541	9340	6852	7894
0	0	0	0	0	0	0	0	0
0	568	445	0	0	0	374	23	558
95	0	0	0	81	49	0	43	0
0	71	0	0	0	11	39	0	43
0	0	0	0	0	27	0	0	44
229	430	111	155	48	296	361	297	47
40	0	150	38	221	164	199	34	81
466	1012	400	689	521	654	626	543	1353
0	44	68	79	87	0	0	0	2
20	26	35	0	48	6	34	16	9
0	0	0	0	0	9	0	0	0
0	0	0	0	0	0	0	0	0
808	1713	970	61	43	417	1278	687	991
1300	966	569	300	1410	1927	1394	923	685
282	662	213	382	380	442	211	2	156
429	548	520	183	748	523	568	382	0
914	142	72	33	597	689	590	309	248
0	239	140	1	16	58	1	0	67
0	0	0	0	0	0	0	0	0
1052	808	1835	899	1721	2342	1030	772	541
479	219	176	957	1197	412	195	94	737
31	353	633	53	85	242	84	251	395
0	0	0	0	0	0	22	0	0
3	93	116	0	63	92	17	0	10
250	733	211	89	123	126	321	206	386
63	131	133	142	59	82	26	7	83
306	471	401	131	235	489	464	212	396
141	240	270	36	476	155	2	11	140
0	0	0	0	0	0	0	0	3
60	0	77	52	854	123	324	0	582
0	0	134	0	2	20	0	0	94
0	0	0	0	0	0	0	0	0
0	24	12	0	12	6	29	14	7
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7	0
70	187	0	5	47	153	86	58	314
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	43	23	0	17	55	14	0
1	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	5
0	0	17	0	0	0	0	0	0
0	0	3	0	0	1	0	0	0
845	1036	526	693	1629	1256	689	782	103
30	0	0	27	44	62	0	0	26
4685	1	8	4889	7859	6990	2	4	9949
305	0	0	357	478	249	0	0	809
0	3	11	0	0	0	0	0	11
25	0	5	0	250	87	0	0	204
0	0	0	0	56	18	0	0	26
0	85	0	0	345	88	80	97	22
0	0	0	29	0	0	0	0	0
0	0	0	0	0	0	0	0	0
34	77	61	130	56	43	108	82	168
0	0	10	25	0	24	63	12	19
0	0	0	0	0	0	0	0	0
0	0	0	0	0	14	0	37	4
177	114	3	155	321	116	48	44	130
3900	8898	5547	1670	4100	5428	10295	7652	5402
0	0	0	0	87	0	0	0	9
108	153	0	3	0	100	58	3	108
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	3	0	0	0	0
0	145	0	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0
480	111	59	263	210	519	689	292	404
0	0	0	0	0	0	0	0	5
103	0	0	0	0	14	0	0	51
0	131	110	0	0	66	55	58	55
0	0	0	0	0	0	32	21	0
0	0	101	0	0	0	0	0	21
0	0	0	2	0	0	1	45	6
39	80	0	12	370	150	0	52	98
281	0	0	61	22	127	0	0	534
0	0	0	0	0	0	0	0	0
88	448	143	122	316	246	141	234	251
640	101	5	636	823	720	197	355	354
0	125	17	0	11	16	0	0	103
125	302	18	0	103	570	0	0	0
0	0	0	0	0	0	0	17	0
90	24	134	14	369	144	235	1	52
39	0	180	18	262	46	0	0	3
306	236	215	0	0	49	281	217	52
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	4	40	0	29	0	0	35	0
0	0	0	0	45	0	0	0	67
427	862	424	169	532	229	798	126	514
0	71	60	0	14	4	21	44	56
194	0	0	54	169	85	0	0	94
276	450	300	403	369	354	359	237	951
233	350	294	168	459	433	511	548	360
1860	2776	2612	1380	2105	1603	3061	1628	2242
81	629	373	123	122	129	507	486	18
1309	157	160	890	1156	901	97	324	466
0	0	0	0	0	0	0	0	23
12	37	33	65	75	0	185	56	46
36	19	172	4	4	13	5	0	50
797	226	330	328	453	1622	415	157	599
1087	463	697	795	1106	1134	945	370	653
0	23	0	0	41	14	0	0	0
5	12	119	203	2	3	1	177	110
602	379	172	122	362	345	242	103	128
49	132	0	4	24	89	0	0	12
1	1	2	0	120	0	13	24	6
0	0	0	0	0	0	0	0	0
0	0	0	0	175	11	0	23	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	12	0	0	47
0	0	0	0	0	0	130	0	0
4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	126	0	0	18	0	137	19	0
0	0	0	0	0	0	0	0	2
0	0	0	0	0	10	0	0	0
0	0	1	0	73	9	0	0	43
0	0	16	0	0	25	0	0	0
147	0	0	1	8	54	1	0	16
3	301	204	0	89	20	63	0	127
0	0	0	0	0	0	0	0	1
235	129	75	10	226	146	752	82	152
36	0	26	1	49	28	3	67	33
0	0	0	6	7	0	0	7	0
79	0	0	24	0	52	0	0	43
19	40	1	27	38	48	16	47	30
418	409	155	425	136	358	376	205	137
0	0	11	0	0	4	0	142	0
0	0	0	0	4	0	0	0	59
88	40	150	118	14	47	71	27	238
0	0	0	0	0	3	0	0	0
183	8	37	21	1	34	1	58	126
439	224	0	52	25	186	1	15	288
2	0	0	0	0	0	2	0	2
578	1129	1279	402	502	380	830	765	226
119	264	127	70	316	178	358	70	82
232	1357	717	453	309	111	778	1236	927
42	33	221	9	28	154	67	21	277
0	12	0	0	0	1	0	0	9
108	739	93	0	88	141	216	59	124
0	0	0	0	63	0	0	0	1
0	2	0	0	13	12	0	0	1
431	1265	628	234	242	480	1038	659	656
0	0	35	0	0	0	0	19	0
0	0	0	0	0	0	0	0	4
16	0	40	0	90	0	0	0	0
92	9	66	16	31	28	12	11	69
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
19	0	4	0	0	4	7	17	0
0	0	5	3	0	0	0	0	5
0	0	0	0	44	0	0	0	7
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2
6	0	1	0	0	1	0	0	2
0	0	0	0	0	0	0	0	0
0	1	0	0	4	3	0	1	6
